date,Service,Pod Name,message
2020-08-04T03:41:53.486Z,kernel,mammenkurien-kernel-74f5dbcb67-wbnx7,"{""thread"":""wlmExecutor-1"",""level"":""ERROR"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""Detailed exception - "",""thrown"":{""commonElementCount"":0,""localizedMessage"":""org.hibernate.exception.ConstraintViolationException: could not execute statement"",""message"":""org.hibernate.exception.ConstraintViolationException: could not execute statement"",""name"":""javax.persistence.PersistenceException"",""cause"":{""commonElementCount"":40,""localizedMessage"":""could not execute statement"",""message"":""could not execute statement"",""name"":""org.hibernate.exception.ConstraintViolationException"",""cause"":{""commonElementCount"":40,""localizedMessage"":""Violation of UNIQUE KEY constraint 'UQ_PACKAGE_NAME_VERSION'. Cannot insert duplicate key in object 'dbo.PACKAGE'. The duplicate key value is (TerminalEmulator, 3.2.0-20200721-222500)."",""message"":""Violation of UNIQUE KEY constraint 'UQ_PACKAGE_NAME_VERSION'. Cannot insert duplicate key in object 'dbo.PACKAGE'. The duplicate key value is (TerminalEmulator, 3.2.0-20200721-222500)."",""name"":""com.microsoft.sqlserver.jdbc.SQLServerException"",""extendedStackTrace"":[{""class"":""com.microsoft.sqlserver.jdbc.SQLServerException"",""method"":""makeFromDatabaseError"",""file"":""SQLServerException.java"",""line"":258,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerStatement"",""method"":""getNextResult"",""file"":""SQLServerStatement.java"",""line"":1535,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerPreparedStatement"",""method"":""doExecutePreparedStatement"",""file"":""SQLServerPreparedStatement.java"",""line"":467,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerPreparedStatement$PrepStmtExecCmd"",""method"":""doExecute"",""file"":""SQLServerPreparedStatement.java"",""line"":409,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.TDSCommand"",""method"":""execute"",""file"":""IOBuffer.java"",""line"":7151,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerConnection"",""method"":""executeCommand"",""file"":""SQLServerConnection.java"",""line"":2478,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerStatement"",""method"":""executeCommand"",""file"":""SQLServerStatement.java"",""line"":219,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerStatement"",""method"":""executeStatement"",""file"":""SQLServerStatement.java"",""line"":199,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.microsoft.sqlserver.jdbc.SQLServerPreparedStatement"",""method"":""executeUpdate"",""file"":""SQLServerPreparedStatement.java"",""line"":356,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.apache.commons.dbcp2.DelegatingPreparedStatement"",""method"":""executeUpdate"",""file"":""DelegatingPreparedStatement.java"",""line"":136,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.apache.commons.dbcp2.DelegatingPreparedStatement"",""method"":""executeUpdate"",""file"":""DelegatingPreparedStatement.java"",""line"":136,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.jdbc.internal.ResultSetReturnImpl"",""method"":""executeUpdate"",""file"":""ResultSetReturnImpl.java"",""line"":175,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.dialect.identity.GetGeneratedKeysDelegate"",""method"":""executeAndExtract"",""file"":""GetGeneratedKeysDelegate.java"",""line"":57,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.id.insert.AbstractReturningDelegate"",""method"":""performInsert"",""file"":""AbstractReturningDelegate.java"",""line"":42,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.persister.entity.AbstractEntityPersister"",""method"":""insert"",""file"":""AbstractEntityPersister.java"",""line"":3079,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.persister.entity.AbstractEntityPersister"",""method"":""insert"",""file"":""AbstractEntityPersister.java"",""line"":3672,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.action.internal.EntityIdentityInsertAction"",""method"":""execute"",""file"":""EntityIdentityInsertAction.java"",""line"":81,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""execute"",""file"":""ActionQueue.java"",""line"":645,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addResolvedEntityInsertAction"",""file"":""ActionQueue.java"",""line"":282,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addInsertAction"",""file"":""ActionQueue.java"",""line"":263,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addAction"",""file"":""ActionQueue.java"",""line"":317,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""addInsertAction"",""file"":""AbstractSaveEventListener.java"",""line"":332,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""performSaveOrReplicate"",""file"":""AbstractSaveEventListener.java"",""line"":289,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""performSave"",""file"":""AbstractSaveEventListener.java"",""line"":196,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""saveWithGeneratedId"",""file"":""AbstractSaveEventListener.java"",""line"":127,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""entityIsTransient"",""file"":""DefaultPersistEventListener.java"",""line"":192,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""onPersist"",""file"":""DefaultPersistEventListener.java"",""line"":135,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""onPersist"",""file"":""DefaultPersistEventListener.java"",""line"":62,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.SessionImpl"",""method"":""firePersist"",""file"":""SessionImpl.java"",""line"":803,""exact"":false,""location"":""kernel.jar"",""version"":""?""}]},""extendedStackTrace"":[{""class"":""org.hibernate.exception.internal.SQLStateConversionDelegate"",""method"":""convert"",""file"":""SQLStateConversionDelegate.java"",""line"":112,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.exception.internal.StandardSQLExceptionConverter"",""method"":""convert"",""file"":""StandardSQLExceptionConverter.java"",""line"":42,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.jdbc.spi.SqlExceptionHelper"",""method"":""convert"",""file"":""SqlExceptionHelper.java"",""line"":113,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.jdbc.spi.SqlExceptionHelper"",""method"":""convert"",""file"":""SqlExceptionHelper.java"",""line"":99,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.jdbc.internal.ResultSetReturnImpl"",""method"":""executeUpdate"",""file"":""ResultSetReturnImpl.java"",""line"":178,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.dialect.identity.GetGeneratedKeysDelegate"",""method"":""executeAndExtract"",""file"":""GetGeneratedKeysDelegate.java"",""line"":57,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.id.insert.AbstractReturningDelegate"",""method"":""performInsert"",""file"":""AbstractReturningDelegate.java"",""line"":42,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.persister.entity.AbstractEntityPersister"",""method"":""insert"",""file"":""AbstractEntityPersister.java"",""line"":3079,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.persister.entity.AbstractEntityPersister"",""method"":""insert"",""file"":""AbstractEntityPersister.java"",""line"":3672,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.action.internal.EntityIdentityInsertAction"",""method"":""execute"",""file"":""EntityIdentityInsertAction.java"",""line"":81,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""execute"",""file"":""ActionQueue.java"",""line"":645,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addResolvedEntityInsertAction"",""file"":""ActionQueue.java"",""line"":282,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addInsertAction"",""file"":""ActionQueue.java"",""line"":263,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.engine.spi.ActionQueue"",""method"":""addAction"",""file"":""ActionQueue.java"",""line"":317,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""addInsertAction"",""file"":""AbstractSaveEventListener.java"",""line"":332,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""performSaveOrReplicate"",""file"":""AbstractSaveEventListener.java"",""line"":289,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""performSave"",""file"":""AbstractSaveEventListener.java"",""line"":196,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.AbstractSaveEventListener"",""method"":""saveWithGeneratedId"",""file"":""AbstractSaveEventListener.java"",""line"":127,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""entityIsTransient"",""file"":""DefaultPersistEventListener.java"",""line"":192,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""onPersist"",""file"":""DefaultPersistEventListener.java"",""line"":135,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.event.internal.DefaultPersistEventListener"",""method"":""onPersist"",""file"":""DefaultPersistEventListener.java"",""line"":62,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.SessionImpl"",""method"":""firePersist"",""file"":""SessionImpl.java"",""line"":803,""exact"":false,""location"":""kernel.jar"",""version"":""?""}]},""extendedStackTrace"":[{""class"":""org.hibernate.internal.ExceptionConverterImpl"",""method"":""convert"",""file"":""ExceptionConverterImpl.java"",""line"":154,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.ExceptionConverterImpl"",""method"":""convert"",""file"":""ExceptionConverterImpl.java"",""line"":181,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.ExceptionConverterImpl"",""method"":""convert"",""file"":""ExceptionConverterImpl.java"",""line"":188,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.SessionImpl"",""method"":""firePersist"",""file"":""SessionImpl.java"",""line"":810,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.hibernate.internal.SessionImpl"",""method"":""persist"",""file"":""SessionImpl.java"",""line"":788,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.repository.dao.impl.GenericDaoImpl"",""method"":""create"",""file"":""GenericDaoImpl.java"",""line"":50,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""method"":""lambda$createPackage$6"",""file"":""PackageServiceImpl.java"",""line"":644,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsUser"",""file"":""SecurityContextHelper.java"",""line"":233,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsUser"",""file"":""SecurityContextHelper.java"",""line"":218,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsSystemUser"",""file"":""SecurityContextHelper.java"",""line"":187,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""method"":""createPackage"",""file"":""PackageServiceImpl.java"",""line"":644,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""method"":""uploadPackage"",""file"":""PackageServiceImpl.java"",""line"":295,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""jdk.internal.reflect.GeneratedMethodAccessor359"",""method"":""invoke"",""line"":-1,""exact"":false,""location"":""?"",""version"":""?""},{""class"":""jdk.internal.reflect.DelegatingMethodAccessorImpl"",""method"":""invoke"",""file"":""DelegatingMethodAccessorImpl.java"",""line"":43,""exact"":false,""location"":""?"",""version"":""?""},{""class"":""java.lang.reflect.Method"",""method"":""invoke"",""file"":""Method.java"",""line"":566,""exact"":false,""location"":""?"",""version"":""?""},{""class"":""org.springframework.aop.support.AopUtils"",""method"":""invokeJoinpointUsingReflection"",""file"":""AopUtils.java"",""line"":344,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.aop.framework.ReflectiveMethodInvocation"",""method"":""invokeJoinpoint"",""file"":""ReflectiveMethodInvocation.java"",""line"":198,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.aop.framework.ReflectiveMethodInvocation"",""method"":""proceed"",""file"":""ReflectiveMethodInvocation.java"",""line"":163,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.transaction.interceptor.TransactionAspectSupport"",""method"":""invokeWithinTransaction"",""file"":""TransactionAspectSupport.java"",""line"":295,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.transaction.interceptor.TransactionInterceptor"",""method"":""invoke"",""file"":""TransactionInterceptor.java"",""line"":98,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.aop.framework.ReflectiveMethodInvocation"",""method"":""proceed"",""file"":""ReflectiveMethodInvocation.java"",""line"":186,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""org.springframework.aop.framework.JdkDynamicAopProxy"",""method"":""invoke"",""file"":""JdkDynamicAopProxy.java"",""line"":212,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.sun.proxy.$Proxy242"",""method"":""uploadPackage"",""line"":-1,""exact"":false,""location"":""?"",""version"":""?""},{""class"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""method"":""uploadAndSetDefaultIfNeeded"",""file"":""DefaultPackageMigrationService.java"",""line"":240,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""method"":""lambda$uploadPackagesFromMigrationDir$1"",""file"":""DefaultPackageMigrationService.java"",""line"":227,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsUser"",""file"":""SecurityContextHelper.java"",""line"":233,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsUser"",""file"":""SecurityContextHelper.java"",""line"":218,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.common.security.context.SecurityContextHelper"",""method"":""runAsSystemUser"",""file"":""SecurityContextHelper.java"",""line"":187,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""method"":""lambda$uploadPackagesFromMigrationDir$2"",""file"":""DefaultPackageMigrationService.java"",""line"":225,""exact"":false,""location"":""kernel.jar"",""version"":""?""},{""class"":""java.lang.Iterable"",""method"":""forEach"",""file"":""Iterable.java"",""line"":75,""exact"":false,""location"":""?"",""version"":""?""},{""class"":""com.automationanywhere.packages.migration.DefaultPac"
